0 1
0.1 1
0.2 1
0.3 1
0.4 1
0.5 1
0.6 0.999997
0.7 0.999978
0.8 0.999906
0.9 0.999711
1 0.999276
1.1 0.998443
1.2 0.997025
1.3 0.994767
1.4 0.991389
1.5 0.986509
1.6 0.979622
1.7 0.970088
1.8 0.956851
1.9 0.938303
2 0.911281
2.1 0.868642
2.2 0.794186
2.3 0.669743
2.4 0.516799
2.5 0.389269
2.6 0.304604
2.7 0.25063
2.8 0.214957
2.9 0.189851
3 0.171595
3.1 0.157644
3.2 0.146558
3.3 0.137549
3.4 0.130223
3.5 0.123973
3.6 0.11865
3.7 0.1142
3.8 0.109993
3.9 0.106502
4 0.103451
4.1 0.100702
4.2 0.0979766
4.3 0.0958035
4.4 0.0937722
4.5 0.0917919
4.6 0.0902218
4.7 0.0885465
4.8 0.0872496
4.9 0.0857759
5 0.084235
