0.0000000 1.0000000
0.1000000 1.0000000
0.2000000 1.0000000
0.3000000 1.0000000
0.4000000 1.0000000
0.5000000 1.0000000
0.6000000 1.0000000
0.7000000 1.0000000
0.8000000 0.9999999
0.9000000 0.9999997
1.0000000 0.9999992
1.1000000 0.9999983
1.2000000 0.9999965
1.3000000 0.9999935
1.4000000 0.9999883
1.5000000 0.9999797
1.6000000 0.9999650
1.7000000 0.9999394
1.8000000 0.9998915
1.9000000 0.9997932
2.0000000 0.9995537
2.1000000 0.9987423
2.2000000 0.9925643
2.3000000 0.7572924
2.4000000 0.1822884
2.5000000 0.0591555
2.6000000 0.0320819
2.7000000 0.0325133
2.8000000 0.0300557
2.9000000 0.0200381
3.0000000 0.0247921
3.1000000 0.0037269
3.2000000 0.0253961
3.3000000 0.0059782
3.4000000 0.0024305
3.5000000 0.0023590
3.6000000 -0.0199178
3.7000000 -0.0147591
3.8000000 0.0005785
3.9000000 0.0302104
4.0000000 -0.0217800
4.1000000 -0.0205388
4.2000000 0.0365717
4.3000000 0.0714144
4.4000000 0.0258044
4.5000000 0.0310169
4.6000000 -0.0511478
4.7000000 -0.0561584
4.8000000 0.0317357
4.9000000 -0.0406321
5.0000000 0.0197100
