0 7565
2 15184
4 15198
6 15159
8 15213
10 15329
12 15249
14 15028
16 14963
18 14880
20 15061
22 14918
24 14954
26 14627
28 14842
30 14504
32 14302
34 14293
36 14176
38 14261
40 14117
42 13949
44 13914
46 13676
48 13822
50 13876
52 13455
54 13240
56 13041
58 12975
60 12663
62 12701
64 12525
66 12375
68 12264
70 12064
72 11869
74 11648
76 11425
78 11422
80 11094
82 10993
84 10734
86 10645
88 10527
90 10313
92 10046
94 9948
96 9833
98 9681
100 9653
102 9419
104 9282
106 9081
108 8860
110 8839
112 8384
114 8156
116 8088
118 7861
120 7703
122 7454
124 7339
126 7088
128 6870
130 6763
132 6778
134 6656
136 6353
138 6190
140 6143
142 6048
144 5802
146 5813
148 5574
150 5541
152 5426
154 5180
156 4946
158 4775
160 4644
162 4417
164 4271
166 4225
168 4120
170 3943
172 3915
174 3735
176 3651
178 3584
180 3545
182 3367
184 3361
186 3249
188 3020
190 2955
192 3007
194 2847
196 2708
198 2613
200 2505
202 2464
204 2394
206 2358
208 2215
210 2172
212 2120
214 2048
216 2001
218 1953
220 1937
222 1821
224 1834
226 1748
228 1691
230 1584
232 1546
234 1445
236 1423
238 1381
240 1274
242 1307
244 1217
246 1210
248 1149
250 1121
252 1084
254 1021
256 959
258 901
260 925
262 821
264 781
266 751
268 686
270 695
272 663
274 601
276 570
278 532
280 499
282 477
284 440
286 413
288 353
290 367
292 324
294 326
296 308
298 266
300 264
302 256
304 262
306 230
308 254
310 223
312 232
314 235
316 201
318 169
320 189
322 184
324 160
326 131
328 161
330 138
332 128
334 109
336 89
338 82
340 80
342 81
344 82
346 73
348 78
350 56
352 58
354 59
356 60
358 55
360 57
362 46
364 42
366 60
368 52
370 50
372 31
374 33
376 36
378 33
380 26
382 22
384 21
386 25
388 23
390 17
392 12
394 11
396 13
398 12
400 12
402 14
404 11
406 10
408 11
410 10
412 7
414 11
416 11
418 18
420 17
422 16
424 11
426 9
428 11
430 15
432 14
434 17
436 11
438 7
440 17
442 11
444 13
446 13
448 12
450 14
452 11
454 12
456 8
458 5
460 6
462 6
464 3
466 5
468 6
470 4
472 6
474 2
476 3
478 5
480 3
482 1
484 2
486 3
488 3
490 2
492 5
494 4
496 4
498 5
500 7
502 4
504 8
506 6
508 4
510 3
512 3
516 3
518 4
520 3
522 2
524 3
526 2
528 2
530 3
532 2
534 4
536 1
538 3
540 3
542 2
544 2
546 1
548 2
550 4
552 4
554 1
556 2
558 5
560 2
562 1
564 1
566 1
