0 1
2 6
4 3
6 3
8 6
10 5
12 7
14 4
16 4
18 6
20 3
22 3
24 3
26 8
28 5
30 8
32 6
34 6
36 5
38 3
40 6
42 4
44 3
46 7
48 7
50 5
52 7
54 8
56 7
58 7
60 5
62 6
64 9
66 8
68 7
70 5
72 8
74 9
76 11
78 12
80 7
82 13
84 7
86 11
88 12
90 17
92 15
94 15
96 14
98 27
100 28
102 19
104 23
106 24
108 34
110 26
112 31
114 32
116 35
118 39
120 35
122 43
124 50
126 45
128 55
130 76
132 60
134 70
136 78
138 98
140 95
142 117
144 117
146 128
148 151
150 156
152 159
154 152
156 219
158 235
160 256
162 328
164 363
166 393
168 436
170 487
172 501
174 598
176 645
178 790
180 858
182 970
184 1132
186 1275
188 1500
190 1759
192 2016
194 2352
196 2751
198 3343
200 3880
202 4681
204 5355
206 6515
208 7503
210 9074
212 10898
214 13083
216 15519
218 18539
220 22255
222 26689
224 31751
226 37773
228 43818
230 51569
232 58743
234 66502
236 72510
238 77070
240 79772
242 77570
244 71910
246 60774
248 46100
250 30668
252 16262
254 6338
256 1322
