200 1
282 1
454 1
464 1
478 1
506 1
534 1
556 1
560 1
566 2
568 1
572 1
584 2
586 1
588 1
590 2
592 1
594 1
596 2
606 3
608 3
610 1
612 2
618 2
620 3
622 1
624 1
628 1
630 2
632 4
638 2
640 3
642 3
646 1
648 1
652 2
654 1
658 4
660 1
664 2
666 3
668 3
670 4
672 1
674 4
676 4
678 4
680 5
682 5
684 2
686 6
688 4
690 4
692 6
694 4
696 3
698 4
700 4
702 6
704 5
706 6
708 5
710 8
712 1
714 6
716 9
718 10
720 4
722 10
724 11
726 11
728 8
730 16
732 8
734 11
736 12
738 13
740 20
742 11
744 16
746 14
748 15
750 20
752 28
754 18
756 28
758 27
760 19
762 30
764 31
766 33
768 39
770 34
772 41
774 42
776 53
778 50
780 64
782 70
784 65
786 65
788 80
790 85
792 80
794 109
796 84
798 108
800 101
802 131
804 135
806 148
808 150
810 163
812 178
814 188
816 249
818 251
820 290
822 301
824 339
826 316
828 370
830 417
832 445
834 444
836 593
838 526
840 611
842 643
844 748
846 818
848 937
850 1025
852 1113
854 1219
856 1311
858 1486
860 1586
862 1739
864 1953
866 2120
868 2306
870 2392
872 2780
874 3057
876 3345
878 3567
880 4107
882 4573
884 4947
886 5395
888 5763
890 6440
892 7211
894 7896
896 8536
898 9416
900 10232
902 11165
904 12073
906 13083
908 14203
910 15328
912 16728
914 17655
916 19262
918 20493
920 21636
922 23200
924 24497
926 25871
928 26926
930 28380
932 29392
934 30704
936 31364
938 32016
940 32553
942 32577
944 32697
946 32852
948 32767
950 31673
952 30321
954 29379
956 27718
958 25884
960 23765
962 21854
964 19906
966 17506
968 15328
970 13159
972 11171
974 9226
976 7526
978 5867
980 4423
982 3442
984 2543
986 1815
988 1304
990 820
992 545
994 331
996 178
998 107
1000 46
1002 32
1004 16
1006 7
1008 2
1010 1
1012 1
