10 0.00627516
10 0.0239389
10 0.0186911
10 0.00715127
10 0.0159212
10 0.0186911
10 0.0149831
10 0.0095672
10 0.014753
10 0.0145053
10 0.0232132
10 0.0160893
10 0.0180451
10 0.0208592
10 0.0216911
10 0.0166291
10 0.0215672
10 0.0172752
10 0.0083371
10 0.0189831
10 0.0139831
10 0.0185053
10 0.0166291
10 0.0203371
10 0.0195672
10 0.0102752
10 0.0196911
10 0.0110451
10 0.0122132
10 0.0106291
10 0.018753
10 0.0129212
10 0.0180274
10 0.0095672
10 0.026107
10 0.0260893
10 0.0239212
10 0.0136734
10 0.0253371
10 0.0206911
10 0.0126291
10 0.0249831
10 0.0230451
10 0.011461
10 0.016753
10 0.0185672
10 0.0216911
10 0.0140451
10 0.0085672
10 0.0102752
10 0.0139212
10 0.016399
10 0.0142752
10 0.0180451
10 0.00992118
10 0.043399
10 0.0135672
10 0.0109212
10 0.0132132
10 0.026753
10 0.0143814
10 0.0142752
10 0.0161513
10 0.0148592
10 0.0126734
10 0.0229212
10 0.0141513
10 0.0129831
10 0.0130451
10 0.0272132
10 0.0139212
10 0.017107
10 0.026107
10 0.017399
10 0.0110893
10 0.00785923
10 0.0160451
10 0.0159212
10 0.0095672
10 0.014399
10 0.0117973
10 0.0138592
10 0.0165229
10 0.0209212
10 0.0149831
10 0.0159831
10 0.032753
10 0.0186291
10 0.0085672
10 0.0151513
10 0.0189831
10 0.0195672
10 0.0182752
10 0.0223371
10 0.022169
10 0.00862914
10 0.0109212
10 0.0145672
10 0.0193371
10 0.019461
10 0.0103371
10 0.0130274
10 0.0123371
10 0.0132132
10 0.0188769
10 0.0212132
10 0.0348769
10 0.0205495
10 0.024753
10 0.0149212
10 0.0125672
10 0.0220451
10 0.0101513
10 0.0073371
10 0.0136291
10 0.010107
10 0.0153371
10 0.025107
10 0.0135053
10 0.0144433
10 0.0167353
10 0.0206291
10 0.0125053
10 0.0190451
10 0.0205672
10 0.021461
10 0.0383548
10 0.0203371
10 0.0216291
10 0.0150893
10 0.0166911
10 0.00998312
10 0.0188592
10 0.026815
10 0.0160451
10 0.0145053
10 0.0258769
10 0.0189212
10 0.00969109
10 0.021169
10 0.0138592
10 0.00521321
10 0.027815
10 0.0199212
10 0.0175672
10 0.0155672
10 0.021107
10 0.0240893
10 0.0176911
10 0.0142752
10 0.0162752
10 0.0085672
10 0.0129831
10 0.0202752
10 0.0120274
10 0.0236291
10 0.0139831
10 0.0145229
10 0.00779729
10 0.0182752
10 0.025399
10 0.0240893
10 0.013169
10 0.00862914
10 0.0130451
10 0.0176911
10 0.0165672
10 0.0173371
10 0.0197973
10 0.0280451
10 0.0203814
10 0.015753
10 0.0175053
10 0.0159212
10 0.0185672
10 0.0153814
10 0.0118592
10 0.0150451
10 0.0215229
10 0.0200451
10 0.0180893
10 0.0126291
10 0.0152752
10 0.0193371
10 0.0145053
10 0.0229831
10 0.0193371
10 0.0189831
10 0.011399
10 0.014107
10 0.0129212
10 0.0165053
10 0.0185672
10 0.0193371
10 0.0194433
10 0.016107
10 0.0255229
10 0.023753
10 0.016107
10 0.022815
10 0.0104433
10 0.0145053
10 0.0122132
10 0.0141513
10 0.0126911
10 0.0111513
10 0.0236911
10 0.0117353
10 0.0224433
10 0.011815
10 0.017461
10 0.0156734
10 0.0125053
10 0.0104433
10 0.0159212
10 0.0167973
10 0.027169
10 0.00944331
10 0.0159212
10 0.014753
10 0.016107
10 0.0270451
10 0.0223371
10 0.0196911
10 0.0253371
10 0.0105053
10 0.0162132
10 0.0194433
10 0.0142132
10 0.0140893
10 0.0112132
10 0.0222309
10 0.0119831
10 0.0110893
10 0.0154433
10 0.0119831
10 0.0215672
10 0.017107
10 0.013461
10 0.0138592
10 0.0102132
10 0.0193371
10 0.0118592
10 0.0186911
10 0.021107
10 0.0166911
10 0.00921321
10 0.0197973
10 0.0240451
10 0.0285053
10 0.0183371
10 0.0155672
10 0.0156911
10 0.0145053
10 0.0162132
10 0.0147353
10 0.0165672
10 0.0233371
10 0.0112752
10 0.0158592
10 0.0180893
10 0.0213371
10 0.0120893
10 0.0183371
10 0.00927516
10 0.0149212
10 0.0251513
10 0.033815
10 0.0119212
10 0.0128592
10 0.0240451
10 0.011399
10 0.0124433
10 0.0125053
10 0.0163814
10 0.0193371
10 0.0145053
10 0.0281513
10 0.00798312
10 0.0225229
10 0.019399
10 0.0135053
10 0.0126911
10 0.0106734
10 0.0139212
10 0.0216911
10 0.019107
10 0.0194433
10 0.0136911
10 0.025107
10 0.0162752
100 0.00175516
100 0.000647548
100 0.00231755
100 0.0025852
100 0.00285525
100 0.00329994
100 0.00146109
100 0.00111516
100 0.00121396
100 0.00143635
100 0.00150989
100 0.00184471
100 0.00229043
100 0.00223994
100 0.001116
100 0.0020764
100 0.00137476
100 0.00144038
100 0.00150799
100 0.00209635
100 0.00191755
100 0.00147954
100 0.00192317
100 0.00128033
100 0.00107162
100 0.00204427
100 0.0026187
100 0.00158033
100 0.00167237
100 0.00259109
100 0.00148511
100 0.00205432
100 0.00175078
100 0.00195595
100 0.00127481
100 0.00160401
100 0.00111038
100 0.00197476
100 0.00202436
100 0.00271113
100 0.00241113
100 0.0017664
100 0.00129839
100 0.00183043
100 0.00131436
100 0.00291998
100 0.00217635
100 0.00168436
100 0.0016156
100 0.00188914
100 0.0017275
100 0.00100436
100 0.00136321
100 0.00257317
100 0.00210197
100 0.00196321
100 0.00251078
100 0.00280233
100 0.00224994
100 0.00218635
100 0.0020279
100 0.00158193
100 0.00189954
100 0.00128759
100 0.00138038
100 0.00212272
100 0.00140958
100 0.00200635
100 0.00103994
100 0.00147153
100 0.00246631
100 0.0015179
100 0.00159516
100 0.00190038
100 0.00105755
100 0.00260317
100 0.00174038
100 0.0017668
100 0.00237158
100 0.00161675
100 0.0031064
100 0.00165282
100 0.00177476
100 0.00121043
100 0.00209392
100 0.00161834
100 0.00258317
100 0.00142352
100 0.001296
100 0.00192595
100 0.0017156
100 0.00266994
100 0.00228844
100 0.00170073
100 0.00230038
100 0.00177043
100 0.00177914
100 0.00123914
100 0.00178118
100 0.00206078
100 0.0014656
100 0.000485557
100 0.00280914
100 0.00196994
100 0.00175471
100 0.00146237
100 0.00135193
100 0.00134078
100 0.0017964
100 0.0012572
100 0.00145481
100 0.00183197
100 0.000951575
100 0.00183312
100 0.00169272
100 0.00110282
100 0.00104914
100 0.00128078
100 0.001746
100 0.00154551
100 0.00215799
100 0.00134635
100 0.0012071
100 0.00179511
100 0.00181958
100 0.00254118
100 0.00178556
100 0.00162312
100 0.00204595
100 0.00181242
100 0.00140556
100 0.00174432
100 0.00217481
100 0.00311361
100 0.0010972
100 0.00131516
100 0.00110516
100 0.00137193
100 0.00266635
100 0.001256
100 0.00161233
100 0.00155153
100 0.00239148
100 0.00169795
100 0.00185441
100 0.00190312
100 0.00133954
100 0.00181551
100 0.00165759
100 0.00198879
100 0.000838742
100 0.00124879
100 0.00136392
100 0.00142277
100 0.001666
100 0.00119954
100 0.00213507
100 0.00255277
100 0.00104277
100 0.00153994
100 0.00189511
100 0.00153476
100 0.00101879
100 0.00206675
100 0.000741177
100 0.00125153
100 0.0018475
100 0.00109715
100 0.00121237
100 0.00119471
100 0.00167361
100 0.0022179
100 0.00169675
100 0.0020952
100 0.000893214
100 0.00116631
100 0.00124799
100 0.00177392
100 0.0011772
100 0.00145113
100 0.00177631
100 0.00129839
100 0.00100321
100 0.00103919
100 0.00159193
100 0.00102357
100 0.00135237
100 0.0015552
100 0.00184516
100 0.00140118
100 0.0019768
100 0.00206197
100 0.000717946
100 0.00144312
100 0.00216197
100 0.000970733
100 0.0013256
100 0.00124237
100 0.00184158
100 0.00191834
100 0.00175556
100 0.000489186
100 0.00106193
100 0.00201038
100 0.00127467
100 0.00173401
100 0.00194233
100 0.00138197
100 0.00177471
100 0.00181193
100 0.000900335
100 0.00176919
100 0.00133153
100 0.00204635
100 0.00262193
100 0.00131595
100 0.00111471
100 0.00265795
100 0.00201312
100 0.00244511
100 0.00192556
100 0.00160029
100 0.00168839
100 0.00171277
100 0.00149237
100 0.00239671
100 0.00258158
100 0.00132516
100 0.00135158
100 0.0018464
100 0.00167631
100 0.00202033
100 0.00219874
100 0.00150352
100 0.00151631
100 0.000840381
100 0.00100675
100 0.00156525
100 0.00143282
100 0.00258277
100 0.00123073
100 0.00119118
100 0.00132197
100 0.00190317
100 0.0016972
100 0.00143193
100 0.00176233
100 0.000976353
100 0.00132282
100 0.00142556
100 0.00194193
100 0.00175883
100 0.000996751
100 0.00187237
100 0.00127839
100 0.00106357
100 0.00132038
100 0.000846705
100 0.00164312
100 0.00235954
100 0.0019768
100 0.00161994
100 0.00215158
100 0.000953964
100 0.00151914
100 0.00100441
100 0.000986797
100 0.00176954
100 0.00271909
100 0.00124994
100 0.00170635
100 0.00189476
100 0.0018475
100 0.000676399
100 0.00186715
100 0.0019264
100 0.00258352
100 0.00192436
100 0.000913964
100 0.00153516
100 0.000834362
100 0.0022364
100 0.00117994
100 0.00113909
100 0.00270755
100 0.000841177
100 0.00104197
100 0.00149715
100 0.00255595
100 0.00196799
100 0.00227188
1000 0.000173465
1000 0.00013145
1000 0.000157687
1000 9.69113e-05
1000 0.000176192
1000 0.000181754
1000 0.000174994
1000 0.0001362
1000 0.000245184
1000 0.000236632
1000 9.76261e-05
1000 0.000206784
1000 0.000162571
1000 0.000247796
1000 0.000233794
1000 0.000138141
1000 0.000200032
1000 0.000110046
1000 0.000210758
1000 0.00024181
1000 0.00026416
1000 0.00014701
1000 8.85752e-05
1000 0.000204625
1000 0.000237318
1000 0.000158691
1000 0.000150571
1000 0.000119957
1000 0.000164491
1000 0.000227591
1000 0.000175073
1000 0.000326648
1000 0.0001186
1000 8.664e-05
1000 0.000212241
1000 0.000250413
1000 0.000211862
1000 0.000178697
1000 0.000123224
1000 0.00013613
1000 0.000141836
1000 0.000125059
1000 0.00022891
1000 0.000115526
1000 0.000132586
1000 6.06585e-05
1000 0.000302035
1000 0.000104079
1000 0.000212389
1000 0.000112967
1000 0.000107499
1000 0.000154434
1000 0.000125922
1000 0.000239382
1000 0.000104652
1000 0.000166507
1000 0.000263487
1000 0.00018977
1000 0.000170734
1000 0.000291098
1000 0.000106585
1000 0.000142151
1000 0.000180889
1000 0.000102991
1000 0.000226513
1000 0.000129974
1000 0.000259772
1000 0.000198731
1000 0.000217216
1000 0.000241495
1000 0.000128783
1000 9.27066e-05
1000 0.000137622
1000 0.000312605
1000 0.000241338
1000 0.0002833
1000 0.000209172
1000 0.00018615
1000 0.000140832
1000 0.000149091
1000 0.000242675
1000 0.000138734
1000 0.000180035
1000 0.000212687
1000 0.000184053
1000 0.000113641
1000 0.000129579
1000 0.000126162
1000 0.000138496
1000 0.000112349
1000 0.00025372
1000 0.000243169
1000 0.000192704
1000 0.000114952
1000 9.34983e-05
1000 0.000164049
1000 0.000146009
1000 0.000196716
1000 0.000175084
1000 0.00018385
1000 0.000122635
1000 0.000128966
1000 0.000196425
1000 0.000225815
1000 0.000215061
1000 0.000136694
1000 0.0001293
1000 9.00206e-05
1000 0.000174155
1000 0.000158668
1000 0.000109498
1000 0.000202356
1000 0.000189785
1000 0.000102029
1000 0.000178229
1000 0.00014151
1000 0.000171885
1000 0.000160196
1000 0.000243712
1000 0.00017825
1000 0.000158289
1000 0.000200022
1000 0.000157457
1000 0.000210484
1000 0.000143439
1000 0.000230798
1000 0.000189781
1000 0.000221557
1000 0.000150335
1000 0.000236585
1000 0.00014133
1000 0.000244518
1000 7.38095e-05
1000 9.38762e-05
1000 0.000252769
1000 7.34936e-05
1000 0.000173638
1000 9.45038e-05
1000 0.000106755
1000 0.000140154
1000 0.000126238
1000 0.000162658
1000 0.000132683
1000 0.000189526
1000 0.000111442
1000 0.000188432
1000 0.000194458
1000 0.000168442
1000 0.000243361
1000 0.000243851
1000 8.8115e-05
1000 0.000162329
1000 0.000175822
1000 0.00011583
1000 0.000138329
1000 0.000240715
1000 0.000103627
1000 0.000247057
1000 0.000157207
1000 0.000286691
1000 0.000237594
1000 9.92308e-05
1000 0.000117848
1000 0.000222086
1000 0.000196351
1000 0.000220133
1000 0.000284729
1000 7.14437e-05
1000 0.000148833
1000 0.00013304
1000 0.000161925
1000 0.000219453
1000 0.0001962
1000 8.57826e-05
1000 0.00021481
1000 0.000164759
1000 0.000182824
1000 9.59742e-05
1000 0.000209901
1000 0.000138111
1000 9.67659e-05
1000 0.000192276
1000 9.04447e-05
1000 0.00017773
1000 0.00011201
1000 0.000239969
1000 8.30993e-05
1000 0.000132839
1000 0.000182703
1000 0.000247702
1000 0.000291129
1000 0.000307495
1000 0.000131007
1000 7.2464e-05
1000 0.000138423
1000 6.62233e-05
1000 0.000234345
1000 0.000128688
1000 0.000228818
1000 0.000211432
1000 0.000154472
1000 0.000223414
